"prompt_id","prompt_semantic_id","function_id","priority","model","language_code","content","chat","author","author_link"
"4263","20230321_lcdgxohhnk","tool_and_library_recommendations","0","chatGPT","deu","Welche {language} Bibliotheken oder Frameworks sind für {application_type} Anwendungen geeignet?","-","whm","-"
"4264","20230321_omlauxqjwn","tool_and_library_recommendations","0","chatGPT","deu","Im {language}-Projekt, wie installiert und konfiguriert man die {library_or_framework}-Bibliothek/Framework?","-","whm","-"
"4265","20230321_uqrsmpwdmc","tool_and_library_recommendations","0","chatGPT","deu","""Was sind die besten Praktiken für Bibliotheken/Frameworks in Bezug auf {Sprache}?""","-","whm","-"
"4266","20230321_zniwhxlgns","tool_and_library_recommendations","0","chatGPT","deu","Wie aktualisiere oder ersetze ich die {library_or_framework} Bibliothek/Framework in einem {language} Projekt?","-","whm","-"
"4267","20230321_xoittrufvj","tool_and_library_recommendations","0","chatGPT","deu","Worauf sollte man achten, wenn man die {library_or_framework}-Bibliothek/-Framework in {language} verwendet?","-","whm","-"
"4268","20230321_bvvlaxnyli","design_pattern_implementation","0","chatGPT","deu","Wie man das {design_pattern} Designmuster in {language} anwendet?","-","whm","-"
"4269","20230321_wunijtectt","design_pattern_implementation","0","chatGPT","deu","In welcher Programmiersprache ist die beste Praxis für das Designmuster {design_pattern}?","-","whm","-"
"4270","20230321_kwvyyixolb","design_pattern_implementation","0","chatGPT","deu","Wie bewertet man die Eignung des {design_pattern}-Designmusters in einem {language}-Projekt?","-","whm","-"
"4271","20230321_lsnmhatoqk","design_pattern_implementation","0","chatGPT","deu","Im {language} gibt es Codebeispiele für das {design_pattern} Designmuster?","-","whm","-"
"4272","20230321_opizxtdnvl","design_pattern_implementation","0","chatGPT","deu","Die wichtigsten Schritte zur Implementierung des Design Patterns {design_pattern} in {language} sind: ?","-","whm","-"
"4273","20230321_rorcbdrlpa","design_pattern_implementation","0","chatGPT","deu","Wie kann man die Implementierung des {design_pattern} Designmusters in einem {language} Projekt optimieren?","-","whm","-"
"4274","20230321_ogkemsbxeu","design_pattern_implementation","0","chatGPT","deu","Über welche Ressourcen können wir uns bezüglich Design-Patterns für {language} informieren?","-","whm","-"
"4275","20230321_rhjtcbbaon","design_pattern_implementation","0","chatGPT","deu","""Worauf muss man achten, wenn man das Designmuster {design_pattern} in {language} umsetzt?""","-","whm","-"
"4276","20230321_babzpenprj","software_architecture_consultation","0","chatGPT","deu","Wie entwirft man eine geeignete Softwarearchitektur für ein {Sprache}-Projekt?","-","whm","-"
"4277","20230321_qiayumiwgl","software_architecture_consultation","0","chatGPT","deu","In welchen Software-Architekturmustern ist die Anwendung {application_type} im Rahmen des {language}-Projekts geeignet?","-","whm","-"
"4278","20230321_pxlcdugqav","software_architecture_consultation","0","chatGPT","deu","Wie bewertet man die Anforderungen an die Softwarearchitektur in einem {Sprache} Projekt?","-","whm","-"
"4279","20230321_gtorwibrvk","software_architecture_consultation","0","chatGPT","deu","Zu Deutsch: Welche Vor- und Nachteile hat das Architekturmuster {architecture_pattern} in Bezug auf {language}?","-","whm","-"
"4280","20230321_ytcamcdcfs","software_architecture_consultation","0","chatGPT","deu","Wie kann die bestehende Softwarearchitektur in einem {Sprache}-Projekt optimiert werden?","-","whm","-"
"4281","20230321_bgfenuzaod","software_architecture_consultation","0","chatGPT","deu","""Was sind die besten Praktiken für Architekturmuster im Hinblick auf die {Sprache}?""","-","whm","-"
"4282","20230321_tjfqkrarng","software_architecture_consultation","0","chatGPT","deu","Wie implementiert man den Softwarearchitektur-Designprozess in einem {Sprache}-Projekt?","-","whm","-"
"4283","20230321_kizuwxdsil","software_architecture_consultation","0","chatGPT","deu","Wie kann in einem {Sprache}-Projekt die Wartbarkeit und Erweiterbarkeit der Softwarearchitektur sichergestellt werden?","-","whm","-"
"4284","20230321_xgfdoevxeu","code_review_suggestions","0","chatGPT","deu","Im Projekt {language}, wie kann effektive Code-Überprüfung durchgeführt werden?","-","whm","-"
"4285","20230321_didcttvofd","code_review_suggestions","0","chatGPT","deu","""Über die Best Practices bei der {Sprache} Code-Überprüfung - welche gibt es?""","-","whm","-"
"4286","20230321_cndhejacol","code_review_suggestions","0","chatGPT","deu","Wie erkennt man potenzielle Code-Probleme in einem {Sprache}-Projekt?","-","whm","-"
"4287","20230321_yhvusjsopw","code_review_suggestions","0","chatGPT","deu","Wie kann man die Effizienz der Code-Überprüfung in {Sprache}-Projekten verbessern?","-","whm","-"
"4288","20230321_shudqvziev","code_review_suggestions","0","chatGPT","deu","Im Rahmen der {language} Code-Überprüfung, wie behandelt man Leistungs- und Sicherheitsprobleme?","-","whm","-"
"4289","20230321_kiubahwehc","code_review_suggestions","0","chatGPT","deu","Wie kann man die Qualität der Code-Überprüfung in {Sprache}-Projekten verbessern?","-","whm","-"
"4290","20230321_xnlykrtxvj","code_review_suggestions","0","chatGPT","deu","Übersetzung: Welche Tools können für die Code-Überprüfung von {Sprache} verwendet werden?","-","whm","-"
"4291","20230321_pjodlcgjhu","code_review_suggestions","0","chatGPT","deu","Im {language}-Projekt, wie kann der Code-Review-Prozess optimiert werden?","-","whm","-"
"4292","20230321_ayzqkkkqyy","movie_recommendations","0","chatGPT","deu","Ich mag Science-Fiction-Filme, kannst du mir einige gute Science-Fiction-Filme empfehlen?","-","whm","-"
"4293","20230321_efccdporoy","movie_recommendations","0","chatGPT","deu","Ich möchte gerne einen romantischen Komödienfilm sehen. Hast du eine Empfehlung?","-","whm","-"
"4294","20230321_mehkihedwa","movie_recommendations","0","chatGPT","deu","Ich möchte gerne einige klassische alte Filme noch einmal anschauen. Können Sie mir einige empfehlen?","-","whm","-"
"4295","20230321_ayrbmlmpdh","movie_recommendations","0","chatGPT","deu","Gibt es in letzter Zeit gute Horrorfilme?","-","whm","-"
"4296","20230321_erabrndhsm","movie_recommendations","0","chatGPT","deu","Ich mag Oscar-prämierte Filme, kannst du mir einige empfehlen?","-","whm","-"
"4297","20230321_wdjajznmck","movie_recommendations","0","chatGPT","deu","Ich mag die Animationsfilme von Hayao Miyazaki und hast du ähnliche Filmtipps?","-","whm","-"
"4298","20230321_hzcupyzhyr","movie_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige Filme, die auf Romanen basieren.","-","whm","-"
"4299","20230321_hbwvddjqoj","movie_recommendations","0","chatGPT","deu","Ich mag Filme über Musik, gib es gute Empfehlungen?","-","whm","-"
"4300","20230321_ezumomukfv","movie_recommendations","0","chatGPT","deu","Gibt es aktuell sehenswerte Filme aus dem chinesischen Festland?","-","whm","-"
"4301","20230321_ogfktytkry","movie_recommendations","0","chatGPT","deu","""Ich mag Filme über Wachstum, kannst du mir einige empfehlen?""","-","whm","-"
"4302","20230321_doliacakhl","music_recommendations","0","chatGPT","deu","""Ich mag Rockmusik, könntest du mir einige Rock-Songs empfehlen?""","-","whm","-"
"4303","20230321_zmblwohcrk","music_recommendations","0","chatGPT","deu","Gibt es derzeit gute beliebte Songs?","-","whm","-"
"4304","20230321_eyxgidfqzl","music_recommendations","0","chatGPT","deu","Ich möchte einige klassische Jazzmusik hören, hast du Empfehlungen?","-","whm","-"
"4305","20230321_dbmcckcgco","music_recommendations","0","chatGPT","deu","""Ich mag es, leichte Musik zu hören. Kannst du mir einige Songs empfehlen?""","-","whm","-"
"4306","20230321_xaohkdijdg","music_recommendations","0","chatGPT","deu","Ich möchte gerne einige motivierende Lieder hören. Hast du irgendwelche Vorschläge?","-","whm","-"
"4307","20230321_cembhwaseh","music_recommendations","0","chatGPT","deu","Können Sie mir einige berühmte klassische Musikstücke empfehlen?","-","whm","-"
"4308","20230321_omhfodxzva","music_recommendations","0","chatGPT","deu","""Ich mag elektronische Musik, hast du irgendwelche Empfehlungen?""","-","whm","-"
"4309","20230321_daggzlcuaf","music_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige Musikstücke, die beim Yoga-Training gehört werden können.","-","whm","-"
"4310","20230321_eociixjskr","music_recommendations","0","chatGPT","deu","Ich mag chinesische Volkslieder. Kannst du mir einige gute Songs empfehlen?","-","whm","-"
"4311","20230321_trklnxexby","music_recommendations","0","chatGPT","deu","Können Sie einige Informationen über Weltmusik empfehlen?","-","whm","-"
"4312","20230321_vbcekwdnai","travel_advice","0","chatGPT","deu","Ich plane eine Reise nach Japan. Haben Sie Empfehlungen für Sehenswürdigkeiten, die man unbedingt besuchen sollte?","-","whm","-"
"4313","20230321_wgphjjknml","travel_advice","0","chatGPT","deu","Ich möchte gerne einen romantischen Urlaubsort besuchen. Haben Sie Empfehlungen?","-","whm","-"
"4314","20230321_jlguvuvuzc","travel_advice","0","chatGPT","deu","Ich möchte in China Urlaub machen, gibt es geeignete Reiseziele für die ganze Familie?","-","whm","-"
"4315","20230321_ndebslugrc","travel_advice","0","chatGPT","deu","""Ich mag Wandern, können Sie einige Wanderrouten empfehlen?""","-","whm","-"
"4316","20230321_hljryropks","travel_advice","0","chatGPT","deu","Ich möchte in eine Stadt mit langer Geschichte reisen, hast du Vorschläge?","-","whm","-"
"4317","20230321_cgzexjyjgn","travel_advice","0","chatGPT","deu","Ich plane, Backpacking in Europa zu machen. Haben Sie irgendwelche Vorschläge?","-","whm","-"
"4318","20230321_wjdlfzaxat","travel_advice","0","chatGPT","deu","""Ich mag Winterurlaub zum Skifahren, können Sie einige Skigebiete empfehlen?""","-","whm","-"
"4319","20230321_pngoehvyqe","travel_advice","0","chatGPT","deu","Ich möchte gerne an einen tropischen Strand Urlaub machen. Kannst du mir etwas empfehlen?","-","whm","-"
"4320","20230321_otsblyxlnd","travel_advice","0","chatGPT","deu","Ich möchte einige Erfahrungen und Ratschläge über Weltreisen kennenlernen.","-","whm","-"
"4321","20230321_moitxceffx","travel_advice","0","chatGPT","deu","Ich plane eine Reise in die USA, hast du Empfehlungen für Shopping-Tipps?","-","whm","-"
"4322","20230321_gqpywetlnk","reading_recommendations","0","chatGPT","deu","Ich mag Science-Fiction-Romane. Könnten Sie mir einige gute Bücher empfehlen?","-","whm","-"
"4323","20230321_najuzclgnp","reading_recommendations","0","chatGPT","deu","Ich möchte einige Bücher über persönliches Wachstum lesen, hast du irgendwelche Vorschläge?","-","whm","-"
"4324","20230321_yotfyquvvy","reading_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige klassische literarische Werke.","-","whm","-"
"4325","20230321_fbvhgxgqeq","reading_recommendations","0","chatGPT","deu","Ich möchte gerne einige entspannte und humorvolle Romane lesen, hast du Empfehlungen?","-","whm","-"
"4326","20230321_talmxcpudy","reading_recommendations","0","chatGPT","deu","Ich mag Kriminalromane und würde gerne einige Empfehlungen erhalten, könntest du mir welche geben?","-","whm","-"
"4327","20230321_nrnxkgypje","reading_recommendations","0","chatGPT","deu","Ich möchte einige Empfehlungen für Bücher zum Thema Investition und Finanzplanung erhalten.","-","whm","-"
"4328","20230321_sdbkekkgbh","reading_recommendations","0","chatGPT","deu","Ich mag historische Bücher, können Sie mir einige empfehlen?","-","whm","-"
"4329","20230321_ipdnttbefd","reading_recommendations","0","chatGPT","deu","Ich möchte einige Bücher über Kunst lesen, hast du Empfehlungen?","-","whm","-"
"4330","20230321_edydjidtsu","reading_recommendations","0","chatGPT","deu","Ich mag Bücher über Psychologie, können Sie mir einige empfehlen?","-","whm","-"
"4331","20230321_heicrmdpwh","reading_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige Bücher für Kinder zum Lesen.","-","whm","-"
"4332","20230321_obxbaikwiz","game_recommendations","0","chatGPT","deu","Können Sie mir einige Action-Abenteuerspiele empfehlen?","-","whm","-"
"4333","20230321_ahosnbpiqe","game_recommendations","0","chatGPT","deu","Ich möchte ein unterhaltsames Rätselspiel finden, hast du Vorschläge?","-","whm","-"
"4334","20230321_wzvmfseefz","game_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige Strategie-Spiele, die auf dem Handy gespielt werden können.","-","whm","-"
"4335","20230321_hryazadvcg","game_recommendations","0","chatGPT","deu","Ich mag Rollenspiele, kannst du mir einige empfehlen?","-","whm","-"
"4336","20230321_kclppliorj","game_recommendations","0","chatGPT","deu","Ich suche ein Brettspiel, das für die ganze Familie geeignet ist. Kannst du mir etwas empfehlen?","-","whm","-"
"4337","20230321_jkunreqspu","game_recommendations","0","chatGPT","deu","Ich mag E-Sport-Spiele, kannst du mir welche empfehlen?","-","whm","-"
"4338","20230321_uvoxednwwu","game_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige Spiele für die Freizeit.","-","whm","-"
"4339","20230321_tmpxynswua","game_recommendations","0","chatGPT","deu","Ich mag Horror-Spiele, kannst du mir einige empfehlen?","-","whm","-"
"4340","20230321_arwtqudgch","game_recommendations","0","chatGPT","deu","Ich suche nach einem unterhaltsamen Simulationsspiel. Haben Sie Vorschläge?","-","whm","-"
"4341","20230321_byrexruoqs","game_recommendations","0","chatGPT","deu","Ich mag Pixel-Stil-Spiele, kannst du mir einige empfehlen?","-","whm","-"
"4342","20230321_xhztzhrxhq","food_recommendations","0","chatGPT","deu","""Ich möchte gerne authentische Sichuan-Küche probieren. Haben Sie Empfehlungen für Gerichte?""","-","whm","-"
"4343","20230321_txchraqupz","food_recommendations","0","chatGPT","deu","Ich möchte lernen, wie man ein einfaches Gericht mit italienischen Nudeln zubereitet. Haben Sie irgendwelche Rezepte zu empfehlen?","-","whm","-"
"4344","20230321_briiyulvll","food_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige Gerichte, die für Vegetarier geeignet sind.","-","whm","-"
"4345","20230321_wwcmndxtyl","food_recommendations","0","chatGPT","deu","Ich möchte japanische Küche ausprobieren, welche Gerichte sollte ich unbedingt probieren?","-","whm","-"
"4346","20230321_sljjxovdzo","food_recommendations","0","chatGPT","deu","Ich mag Desserts, können Sie mir einige klassische Dessert-Rezepte empfehlen?","-","whm","-"
"4347","20230321_nekuizaxrf","food_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige gesunde Rezepte für das Frühstück.","-","whm","-"
"4348","20230321_nfqbwvizoq","food_recommendations","0","chatGPT","deu","Ich möchte lernen, ein authentisches französisches Gericht zu kochen. Haben Sie Vorschläge?","-","whm","-"
"4349","20230321_byxsnxgtht","food_recommendations","0","chatGPT","deu","""Ich möchte gerne indische Küche ausprobieren, gibt es irgendwelche Gerichte, die Sie empfehlen können?""","-","whm","-"
"4350","20230321_sjqhotaxmd","food_recommendations","0","chatGPT","deu","Bitte empfehlen Sie einige Gerichte, die für Partys geeignet sind.","-","whm","-"
"4351","20230321_oqxxjsvqmo","food_recommendations","0","chatGPT","deu","Ich möchte lernen, wie man Sushi macht. Haben Sie Empfehlungen für Rezepte und Techniken?","-","whm","-"
"4352","20230321_ufudvfduak","fitness_advice","0","chatGPT","deu","Ich möchte mit dem Training beginnen. Hast du irgendwelche empfohlenen Anfänger-Trainingspläne?","-","whm","-"
"4353","20230321_uuuezpqqoq","fitness_advice","0","chatGPT","deu","Ich möchte Yoga lernen, kannst du mir einige Yoga-Übungen empfehlen?","-","whm","-"
"4354","20230321_chusxkpoms","fitness_advice","0","chatGPT","deu","Bitte empfehlen Sie einige einfache Übungen für das Bürotraining.","-","whm","-"
"4355","20230321_alinfsqtiu","fitness_advice","0","chatGPT","deu","Ich möchte Muskeln aufbauen, können Sie mir ein Trainingsprogramm empfehlen?","-","whm","-"
"4356","20230321_hgbbijrews","fitness_advice","0","chatGPT","deu","Ich möchte abnehmen, bitte empfehlen Sie mir einige Cardio-Übungen.","-","whm","-"
"4357","20230321_ypftmpwgkv","fitness_advice","0","chatGPT","deu","Ich möchte meine Flexibilität verbessern, hast du irgendwelche Vorschläge?","-","whm","-"
"4358","20230321_ixfizrdavq","fitness_advice","0","chatGPT","deu","Ich möchte Lauftraining ausprobieren. Können Sie mir einen Laufplan empfehlen?","-","whm","-"
"4359","20230321_ztnhruvhfq","fitness_advice","0","chatGPT","deu","Ich möchte schwimmen lernen. Haben Sie Tipps und Ratschläge?","-","whm","-"
"4360","20230321_mdhnslaing","fitness_advice","0","chatGPT","deu","Bitte empfehlen Sie einige geeignete Übungen für schwangere Frauen.","-","whm","-"
"4361","20230321_wgrxnmyuvk","fitness_advice","0","chatGPT","deu","Ich möchte gerne High-Intensity-Intervall-Training (HIIT) ausprobieren. Haben Sie irgendwelche Empfehlungen?","-","whm","-"
"4362","20230321_dgkipcrjcg","art_and_handicrafts","0","chatGPT","deu","Ich möchte Malen lernen. Haben Sie irgendwelche Tipps und Ratschläge?","-","whm","-"
"4363","20230321_nbsxnpnvrv","art_and_handicrafts","0","chatGPT","deu","Ich möchte gerne Fotografie ausprobieren, könnten Sie einige Einstiegstipps empfehlen?","-","whm","-"
"4364","20230321_jtqizpjnnf","art_and_handicrafts","0","chatGPT","deu","Ich möchte eine Keramikarbeit herstellen. Haben Sie irgendwelche Tipps oder Ratschläge?","-","whm","-"
"4365","20230321_jromagwyqf","art_and_handicrafts","0","chatGPT","deu","Ich möchte Bildhauerei lernen. Bitte empfehlen Sie mir einige Materialien und Techniken für Anfänger.","-","whm","-"
"4366","20230321_hcpcugftcq","art_and_handicrafts","0","chatGPT","deu","Bitte empfehlen Sie einige einfache handgefertigte Aktivitäten, die sich für Familien eignen, um gemeinsam zu absolvieren.","-","whm","-"
"4367","20230321_dproyojguc","art_and_handicrafts","0","chatGPT","deu","Ich möchte Kalligraphie ausprobieren, hast du irgendwelche Tipps und Ratschläge?","-","whm","-"
"4368","20230321_masgeaygbp","art_and_handicrafts","0","chatGPT","deu","Ich möchte tanzen lernen, bitte empfehlen Sie mir einige Tänze für Anfänger.","-","whm","-"
"4369","20230321_duzgzndjgg","art_and_handicrafts","0","chatGPT","deu","Ich möchte Gitarre lernen, bitte empfehlen Sie einige Einführungskurse.","-","whm","-"
"4370","20230321_ogthblqvge","art_and_handicrafts","0","chatGPT","deu","Ich möchte eine Collage machen, welche Tipps und Ratschläge gibt es?","-","whm","-"
"4371","20230321_sgvdhqinfp","art_and_handicrafts","0","chatGPT","deu","Ich möchte Modedesign lernen, bitte empfehlen Sie mir einige Einstiegstechniken.","-","whm","-"
"4372","20230321_zjzgomanjg","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte eine thematische Party organisieren, geben Sie mir bitte einige Vorschläge.","-","whm","-"
"4373","20230321_tuuahghqru","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte einem Leseklub beitreten, bitte empfehlen Sie einige Aktivitäten und Organisationen.","-","whm","-"
"4374","20230321_dvshlpllet","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte an einem Outdoor-Abenteuer teilnehmen. Haben Sie irgendwelche Vorschläge?","-","whm","-"
"4375","20230321_riehsfueey","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte eine Familienfeier organisieren, bitte empfehlen Sie einige interessante Spiele.","-","whm","-"
"4376","20230321_cxrgjmrwdg","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte gerne einer Freiwilligenorganisation beitreten, könnt ihr mir welche empfehlen?","-","whm","-"
"4377","20230321_qqrdcfshuu","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte ein Konzert organisieren, bitte gib mir einige Ratschläge.","-","whm","-"
"4378","20230321_ozoxeowgmd","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte an einer Unternehmensgründungsveranstaltung teilnehmen. Bitte empfehlen Sie mir einige Veranstaltungen und Organisationen.","-","whm","-"
"4379","20230321_tdbagadddd","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte eine Wohltätigkeits-Sammelaktion organisieren. Hast du irgendwelche Vorschläge?","-","whm","-"
"4380","20230321_wjjapkhvwn","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte einem Fitnessstudio beitreten. Bitte empfehlen Sie einige Aktivitäten und Organisationen.","-","whm","-"
"4381","20230321_ubfdcfzycb","social_activities_and_gatherings","0","chatGPT","deu","Ich möchte eine Kunstausstellung veranstalten, bitte geben Sie mir einige Ratschläge.","-","whm","-"
"4382","20230321_dcgiyajonq","shopping_advice","0","chatGPT","deu","Ich möchte einen Laptop kaufen, bitte geben Sie mir einige Ratschläge.","-","whm","-"
"4383","20230321_jtbflewyvp","shopping_advice","0","chatGPT","deu","Ich möchte ein Fahrrad kaufen, bitte empfehlen Sie mir einige Marken und Modelle.","-","whm","-"
"4384","20230321_fkuqiemgry","shopping_advice","0","chatGPT","deu","Ich möchte ein Handy kaufen, bitte gib mir einige Empfehlungen.","-","whm","-"
"4385","20230321_fsqhpwmlhu","shopping_advice","0","chatGPT","deu","Ich möchte eine Kamera kaufen, bitte empfehlen Sie einige Marken und Modelle.","-","whm","-"
"4386","20230321_mirgkgpbil","shopping_advice","0","chatGPT","deu","Ich möchte ein Set Küchenutensilien kaufen, bitte geben Sie mir einige Empfehlungen.","-","whm","-"
"4387","20230321_dpfoizcxyk","shopping_advice","0","chatGPT","deu","Ich möchte einen E-Reader kaufen, bitte empfehlen Sie mir einige Marken und Modelle.","-","whm","-"
"4388","20230321_gwlpjasloz","shopping_advice","0","chatGPT","deu","Ich möchte eine Waschmaschine kaufen, bitte geben Sie mir einige Ratschläge.","-","whm","-"
"4389","20230321_fgvrjeyqob","shopping_advice","0","chatGPT","deu","Ich möchte ein Möbelset kaufen, bitte empfehlen Sie mir einige Marken und Stile.","-","whm","-"
"4390","20230321_drtpunpiuc","shopping_advice","0","chatGPT","deu","Ich möchte ein Auto kaufen. Bitte geben Sie mir einige Ratschläge.","-","whm","-"
"4391","20230321_euswjmhnrs","shopping_advice","0","chatGPT","deu","Ich möchte gerne eine Smartwatch kaufen, bitte empfehlen Sie mir einige Marken und Modelle.","-","whm","-"
"4392","20230321_kmzuzzqolu","birthday_gifts","0","chatGPT","deu","""Der Geburtstag meines Freundes steht bald an und er mag Outdoor-Sportarten und Technologieprodukte. Kannst du mir einige Geschenkvorschläge machen, die zu ihm passen?""","-","whm","-"
"4393","20230321_murqlxbhkd","anniversary_gifts","0","chatGPT","deu","Ich und mein Ehepartner werden bald unseren Hochzeitstag feiern und ich möchte ihm/ihr eine besondere Überraschung machen. Bitte geben Sie mir einige romantische und kreative Geschenkvorschläge.","-","whm","-"
"4394","20230321_mryywncnoz","new_parents_gifts","0","chatGPT","deu","Mein guter Freund ist gerade Eltern geworden und ich möchte ihnen ein praktisches und aufmerksames Geschenk machen. Kannst du mir einige Geschenkideen für neue Eltern empfehlen?","-","whm","-"
"4395","20230321_tnedrlrrun","christmas_gifts","0","chatGPT","deu","Weihnachten steht vor der Tür und ich plane, meinen Familienmitgliedern einige interessante und besondere Geschenke zu kaufen. Können Sie mir einige Vorschläge geben? Ich brauche Geschenke, die für verschiedene Altersgruppen geeignet sind.","-","whm","-"
"4396","20230321_odhpynwhdq","thanksgiving_gifts","0","chatGPT","deu","Erntedankfest steht vor der Tür und ich möchte meinen Freunden und meiner Familie einige sinnvolle Geschenke machen, um meine Dankbarkeit auszudrücken. Könnten Sie mir einige Vorschläge geben?","-","whm","-"
"4397","20230321_mukoaamkzr","retirement_gifts","0","chatGPT","deu","Mein Kollege wird bald in Rente gehen und ich möchte ihm/ihr ein besonderes Geschenk machen, um diesen Moment zu ehren. Kannst du mir einige Vorschläge geben?","-","whm","-"
"4398","20230321_eqtwdrikmo","housewarming_gifts","0","chatGPT","deu","Mein Freund ist gerade in ein neues Haus gezogen und ich möchte ihnen ein praktisches und unterhaltsames Geschenk geben. Können Sie mir einige Vorschläge geben?","-","whm","-"
"4399","20230321_ndvhwdotqc","promotion_gifts","0","chatGPT","deu","Mein Freund / meine Freundin ist gerade befördert worden und ich möchte ihn / sie feiern und ein Glückwunschgeschenk schicken. Können Sie mir einige sinnvolle Geschenke empfehlen?","-","whm","-"
"4400","20230321_ewrwyesqvy","mother's_day_gifts","0","chatGPT","deu","""Muttertag kommt bald, ich möchte meiner Mutter ein besonderes Geschenk geben, um meine Wertschätzung und Liebe auszudrücken. Kannst du mir einige Vorschläge geben?""","-","whm","-"
"4401","20230321_nlygllpuzh","father's_day_gifts","0","chatGPT","deu","Vatertag steht vor der Tür und ich möchte meinem Vater ein sinnvolles Geschenk zubereiten. Kannst du mir einige Geschenkvorschläge geben?","-","whm","-"
"4402","20230321_cykfbbpvvy","wedding_gifts","0","chatGPT","deu","""Ich werde an der Hochzeit eines Freundes teilnehmen und möchte ein besonderes und praktisches Hochzeitsgeschenk geben. Können Sie mir einige Vorschläge geben?""","-","whm","-"
"4403","20230321_ajgsdjxcpe","birthday_gifts","0","chatGPT","deu","Der Geburtstag meines Freundes steht bevor und sie liebt Kunst und handgefertigte Produkte. Kannst du mir einige Geschenkideen im Zusammenhang mit Kunst geben?","-","whm","-"
"4404","20230321_kcfwuyxnjj","birthday_gifts","0","chatGPT","deu","Mein älterer Bruder hat bald Geburtstag und ist ein Fitnessliebhaber. Kannst du mir einige Vorschläge geben, was ich ihm schenken könnte?","-","whm","-"
"4405","20230321_ngbaslhcym","anniversary_gifts","0","chatGPT","deu","Mein Partner und ich werden bald unseren Hochzeitstag feiern und ich möchte ihm / ihr eine besondere Überraschung machen. Bitte geben Sie mir einige romantische und kreative Geschenkvorschläge.","-","whm","-"
"4406","20230321_gqxrcudijm","anniversary_gifts","0","chatGPT","deu","Hochzeitstag kommt bald, ich möchte meinem Ehepartner ein besonderes maßgeschneidertes Geschenk vorbereiten. Kannst du mir einige Vorschläge geben?","-","whm","-"
"4407","20230321_hyzkhzqkjm","anniversary_gifts","0","chatGPT","deu","Unser Hochzeitstag steht bevor und ich möchte meinem Partner eine Überraschung machen. Kannst du mir ein paar einzigartige und kreative Geschenkideen empfehlen?Weihnachtsgeschenke, da Weihnachten vor der Tür steht, plane ich, meiner Familie einige interessante und besondere Geschenke zu kaufen. Kannst du mir ein paar Vorschläge geben? Ich brauche Geschenke, die für verschiedene Altersgruppen geeignet sind.","-","whm","-"
"4408","20230321_oefnkezcqw","christmas_gifts","0","chatGPT","deu","Ich möchte meinen Freunden zu Weihnachten besondere Geschenke machen. Kannst du mir einige Vorschläge geben? Sie sind alle junge Berufstätige.","-","whm","-"
"4409","20230321_jikufnkbzm","christmas_gifts","0","chatGPT","deu","Weihnachten steht vor der Tür und ich möchte den Kindern einige pädagogisch wertvolle Geschenke machen. Könnten Sie mir einige Vorschläge geben?","-","whm","-"
"4410","20230321_xbfdkeabab","christmas_gifts","0","chatGPT","deu","Ich möchte für diese Weihnachten einige umweltfreundliche und sinnvolle Geschenke auswählen. Können Sie mir einige Vorschläge geben?","-","whm","-"
"4411","20230321_zestnxbrjz","christmas_gifts","0","chatGPT","deu","Dieses Weihnachten möchte ich praktische und liebevolle Geschenke für ältere Menschen vorbereiten. Kannst du mir einige Vorschläge geben? (Translation: In diesem Jahr möchte ich praktische und liebevolle Geschenke für ältere Menschen vorbereiten. Kannst du mir einige Vorschläge geben?)","-","whm","-"
"4412","20230321_obormbfijv","graduation_gifts","0","chatGPT","deu","Mein Bruder wird bald sein Studium abschließen und ich möchte ihm ein besonderes Geschenk geben, um diesen wichtigen Moment zu feiern. Können Sie mir einige Vorschläge basierend auf seiner zukünftigen Karriere geben?","-","whm","-"
"4413","20230321_goafoxituo","creative_writing","0","chatGPT","deu","""Beschreiben Sie eine zukünftige technologische Utopie.""","-","whm","-"
"4414","20230321_tfxykxejqe","creative_writing","0","chatGPT","deu","""Schreiben Sie einen Brief von einem Außerirdischen.""","-","whm","-"
"4415","20230321_iwadruoqnt","creative_writing","0","chatGPT","deu","Beschreiben Sie einen Kampf in einem antiken römischen Arena.","-","whm","-"
"4416","20230321_inlwwzazgy","creative_writing","0","chatGPT","deu","""Erstelle einen Charakter mit magischen Fähigkeiten.""","-","whm","-"
"4417","20230321_cceecxtrmj","creative_writing","0","chatGPT","deu","""Erzähle eine Geschichte über ein Unterwasser-Abenteuer.""","-","whm","-"
